Facility,Facility Name,Site,X-Coord,Y-Coord,Inventory Date,Change Date,Last Changed By,UniqueID,Site ID,Species,DBH,Trunks,Condition,Cavity Present,Weak Fork,Percentage of Dead Wood,Size of Existing Defect,Hazard Rating,Probability of Failure,Target Impact,Maintenance,Clean,Raise,Reduce,Other,Further Inspection,Consult,Utilities Present,Plant Location,Area,Staff,Location Value,Ground Maintenance
PARK,STONE PL PARK,001,765630.68,2963817.06,5/19/2009,5/19/2009,Administrator,4619,9803,Gleditsia triacanthos inermis,13,1,Good,No,No,None,1 to 4,4,Low,Intermittent,Maintain,No,No,No,Durable Species,No,No,Yes,Above 4,3,RG,Good,No
PARK,STONE PL PARK,002,765645.73,2963834.76,5/19/2009,5/19/2009,Administrator,4620,9804,Gleditsia triacanthos inermis,13,1,Good,No,No,0 - 25,1 to 4,5,Moderate,Intermittent,Maintain,Yes,No,No,Durable Species,No,No,No,Open or Unrestricted,3,RG,Good,No
PARK,STONE PL PARK,003,765667.41,2963823.7,5/19/2009,5/19/2009,Administrator,4621,9805,Gleditsia triacanthos inermis,11,1,Good,No,No,0 - 25,1 to 4,5,Moderate,Intermittent,Maintain,Yes,No,No,Durable Species,No,No,No,Open or Unrestricted,3,RG,Good,No
PARK,STONE PL PARK,004,765681.57,2963822.81,5/19/2009,5/19/2009,Administrator,4622,9806,Gleditsia triacanthos inermis,9,1,Good,No,No,0 - 25,1 to 4,5,Moderate,Intermittent,Maintain,Yes,No,No,Durable Species,No,No,No,Open or Unrestricted,3,RG,Good,No
PARK,STONE PL PARK,005,765697.94,2963821.49,5/19/2009,5/19/2009,Administrator,4623,9807,Gleditsia triacanthos inermis,14,1,Good,No,No,0 - 25,1 to 4,5,Moderate,Intermittent,Maintain,Yes,No,No,Durable Species,No,No,No,Open or Unrestricted,3,RG,Good,No
PARK,STONE PL PARK,006,765701.92,2963837.42,5/19/2009,5/19/2009,Administrator,4624,9808,Fagus sylvatica,2,1,Good,No,No,None,1 to 4,4,Low,Intermittent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,3,RG,Good,No
PARK,STONE PL PARK,007,765704.58,2963844.94,5/19/2009,5/19/2009,Administrator,4625,9809,Fagus sylvatica,2,1,Good,No,No,None,1 to 4,4,Low,Intermittent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,3,RG,Good,No
PARK,STONE PL PARK,008,765709.89,2963852.9,5/19/2009,5/19/2009,Administrator,4626,9810,Fagus sylvatica,2,1,Good,No,No,None,1 to 4,4,Low,Intermittent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,3,RG,Good,No
PARK,STONE PL PARK,009,765712.98,2963859.54,5/19/2009,5/19/2009,Administrator,4627,9811,Fagus sylvatica,2,1,Good,No,No,None,1 to 4,4,Low,Intermittent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,3,RG,Good,No
PARK,STONE PL PARK,010,765716.08,2963866.62,5/19/2009,5/19/2009,Administrator,4628,9812,Fagus sylvatica,2,1,Good,No,No,None,1 to 4,4,Low,Intermittent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,3,RG,Good,No
PARK,STONE PL PARK,011,765652.81,2963876.35,5/19/2009,5/19/2009,Administrator,4629,9813,Tilia cordata,8,1,Good,No,No,None,1 to 4,4,Low,Intermittent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,3,RG,Good,Yes
PARK,TRUM FIELD,001,762633.62,2970181.12,6/10/2009,6/10/2009,Administrator,1527,9902,Fraxinus pennsylvanica,8,1,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,5,AD,Good,No
PARK,TRUM FIELD,002,762625.89,2970168.1,6/10/2009,6/10/2009,Administrator,1528,9903,Fraxinus pennsylvanica,9,1,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,5,AD,Good,No
PARK,TRUM FIELD,003,762491.52,2969928.57,6/10/2009,6/10/2009,Administrator,1529,9904,Pyrus calleryana,13,1,Fair,No,Yes,None,4 to 20,7,Moderate,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,5,AD,Good,No
PARK,TRUM FIELD,004,762478.81,2969901.65,6/10/2009,6/10/2009,Administrator,1530,9905,Pyrus calleryana,11,1,Fair,No,Yes,None,1 to 4,6,Low,Frequent,Maintain,No,No,No,Avg. Species or Mod. Strength,No,No,No,Open or Unrestricted,5,AD,Good,No
PARK,TUFTS COMMUNITY GARDEN,001,758564.26,2972342.64,6/19/2009,6/19/2009,Administrator,3522,9957,Cercidiphyllum japonicum,5,1,Poor,No,Yes,0 - 25,1 to 4,5,Moderate,Intermittent,Remove,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,6,AD,Good,No
PARK,TUFTS COMMUNITY GARDEN,002,758599.81,2972421.2,6/19/2009,6/19/2009,Administrator,3523,9958,Pinus strobus,11,1,Fair,No,No,0 - 25,1 to 4,4,Low,Intermittent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,AD,Good,No
PARK,TUFTS COMMUNITY GARDEN,003,758588.47,2972409.29,6/19/2009,6/19/2009,Administrator,3524,9959,Pinus strobus,10,1,Fair,No,No,0 - 25,1 to 4,4,Low,Intermittent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,AD,Good,No
PARK,TUFTS COMMUNITY GARDEN,004,758574.29,2972408.16,6/19/2009,6/19/2009,Administrator,3525,9960,Pinus strobus,10,1,Fair,No,No,0 - 25,1 to 4,4,Low,Intermittent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,AD,Good,No
PARK,TUFTS COMMUNITY GARDEN,005,758507.94,2972365.63,6/19/2009,6/19/2009,Administrator,3526,9961,Stump,11,1,N/A,No,No,None,N/A,0,N/A,N/A,Remove,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,AD,Good,No
PARK,TUFTS COMMUNITY GARDEN,006,758506.24,2972387.18,6/19/2009,6/19/2009,Administrator,3527,9962,Pinus strobus,11,1,Fair,No,No,None,1 to 4,4,Low,Intermittent,Maintain,No,No,Yes,Durable Species,No,No,No,Open or Unrestricted,6,AD,Good,No
PARK,TUFTS COMMUNITY GARDEN,007,758482.42,2972376.97,6/19/2009,6/19/2009,Administrator,3528,9963,Pinus strobus,13,1,Fair,No,No,None,1 to 4,4,Low,Intermittent,Maintain,No,No,Yes,Durable Species,No,No,No,Open or Unrestricted,6,AD,Good,No
PARK,TUFTS COMMUNITY GARDEN,008,758474.48,2972365.06,6/19/2009,6/19/2009,Administrator,3529,9964,Pinus resinosa,13,1,Poor,No,No,0 - 25,1 to 4,4,Low,Intermittent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,6,AD,Good,No
PARK,TUFTS COMMUNITY GARDEN,009,758448.4,2972373.57,6/19/2009,6/19/2009,Administrator,3530,9965,Pinus resinosa,12,1,Poor,No,No,26 - 50,1 to 4,5,Moderate,Intermittent,Maintain,Yes,No,No,Durable Species,No,No,No,Open or Unrestricted,6,AD,Good,No
PARK,TUFTS COMMUNITY GARDEN,010,758435.92,2972360.52,6/19/2009,6/19/2009,Administrator,3531,9966,Pinus resinosa,12,1,Poor,No,No,0 - 25,1 to 4,5,Moderate,Intermittent,Maintain,Yes,No,No,Durable Species,No,No,No,Open or Unrestricted,6,AD,Good,No
PARK,TUFTS COMMUNITY GARDEN,011,758549.91,2972240.3,6/19/2009,6/19/2009,Administrator,3532,9967,Acer saccharum,6,1,Poor,No,No,0 - 25,1 to 4,5,Moderate,Intermittent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,AD,Good,No
PARK,TUFTS COMMUNITY GARDEN,012,758573.16,2972264.12,6/19/2009,6/19/2009,Administrator,3533,9968,Acer rubrum,5,1,Poor,No,No,0 - 25,1 to 4,4,Low,Intermittent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,6,AD,Good,No
PARK,TUFTS COMMUNITY GARDEN,013,758583.93,2972223.29,6/19/2009,6/19/2009,Administrator,3534,9969,Acer saccharum,11,1,Fair,No,Yes,None,1 to 4,5,Moderate,Intermittent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,6,AD,Good,No
PARK,TUFTS COMMUNITY GARDEN,014,758649.71,2972189.26,6/19/2009,6/19/2009,Administrator,3535,9970,Acer platanoides,9,1,Fair,No,No,0 - 25,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,6,AD,Good,No
PARK,TUFTS COMMUNITY GARDEN,015,758668.43,2972205.71,6/19/2009,6/19/2009,Administrator,3536,9971,Malus spp.,6,1,Fair,No,No,0 - 25,1 to 4,4,Low,Intermittent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,6,AD,Good,No
PARK,UNION SQUARE,001,765546.956227,2963619.4412,6/25/2009,9/25/2009,Ron O'Meara,8387_0926829950,11422,Pyrus calleryana,3,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,Yes,No,No,Durable Species,No,No,No,Tree Pit or Planter,1,romeara,Good,No
PARK,WALNUT STREET PARK,001,765164.3,2964449.25,5/15/2009,5/15/2009,Administrator,3795,9740,Platanus x acerifolia,12,1,Fair,No,No,0 - 25,1 to 4,5,Moderate,Intermittent,Maintain,Yes,No,No,Durable Species,No,No,Yes,Tree Pit or Planter,3,JG,Fair,No
PARK,WALNUT STREET PARK,002,765154.52,2964426.7,5/15/2009,5/15/2009,Administrator,3796,9741,Platanus x acerifolia,9,1,Fair,No,No,0 - 25,1 to 4,4,Low,Intermittent,Maintain,Yes,No,No,Durable Species,No,No,Yes,Tree Pit or Planter,3,JG,Fair,No
PARK,WALNUT STREET PARK,003,765141.75,2964402.87,5/15/2009,5/15/2009,Administrator,3797,9742,Platanus x acerifolia,15,1,Fair,No,No,0 - 25,1 to 4,5,Moderate,Intermittent,Maintain,Yes,No,No,Durable Species,No,No,Yes,Tree Pit or Planter,3,JG,Fair,No
PARK,WALNUT STREET PARK,004,765117.93,2964421.59,5/15/2009,5/15/2009,Administrator,3798,9743,Platanus x acerifolia,16,1,Good,No,No,0 - 25,1 to 4,4,Low,Intermittent,Maintain,Yes,No,No,Durable Species,No,No,No,Tree Pit or Planter,3,JG,Good,No
PLAYGROUND,BROWN SCHOOL PLGD,001,760445.67,2970001.14,6/18/2009,6/18/2009,Administrator,9666,10791,Cornus kousa,5,1,Fair,No,No,0 - 25,1 to 4,5,Low,Frequent,Maintain,No,No,Yes,Durable Species,No,No,No,Above 4,6,RG,Good,No
PLAYGROUND,BROWN SCHOOL PLGD,002,760481.55,2970079.47,6/18/2009,6/18/2009,Administrator,9667,10792,Quercus palustris,31,1,Good,No,No,0 - 25,1 to 4,6,Moderate,Frequent,Maintain,Yes,Yes,No,Durable Species,No,No,No,Above 4,6,RG,Good,No
PLAYGROUND,BROWN SCHOOL PLGD,003,760452.85,2970094.42,6/18/2009,6/18/2009,Administrator,9668,10793,Pyrus calleryana,2,1,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Above 4,6,RG,Good,No
PLAYGROUND,BROWN SCHOOL PLGD,004,760351.79,2970141.06,6/18/2009,6/18/2009,Administrator,9669,10986,Cornus kousa,3,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Above 4,6,RG,Good,No
PLAYGROUND,BROWN SCHOOL PLGD,005,760345.22,2970119.54,6/18/2009,6/18/2009,Administrator,9670,10794,Acer rubrum,16,1,Fair,No,Yes,None,4 to 20,6,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Above 4,6,RG,Good,No
PLAYGROUND,BROWN SCHOOL PLGD,006,760320.1,2970074.09,6/18/2009,6/18/2009,Administrator,9671,10795,Ulmus glabra,2,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Above 4,6,RG,Good,No
PLAYGROUND,CUMMINGS SCHOOL COMMUNITY PLGD,001,764469.43,2965632.22,6/19/2009,6/19/2009,Administrator,9850,10039,Tilia cordata,5,1,Poor,Yes,No,None,4 to 20,7,Moderate,Frequent,Maintain,No,Yes,Yes,Durable Species,No,No,No,Tree Pit or Planter,3,RG,Good,No
PLAYGROUND,CUMMINGS SCHOOL COMMUNITY PLGD,002,764462.52,2965620.71,6/19/2009,6/19/2009,Administrator,9851,10040,Tilia cordata,5,1,Fair,No,Yes,None,1 to 4,6,Moderate,Frequent,Maintain,No,Yes,Yes,Durable Species,No,No,No,Tree Pit or Planter,3,RG,Good,No
PLAYGROUND,CUMMINGS SCHOOL COMMUNITY PLGD,003,764457.92,2965606.9,6/19/2009,6/19/2009,Administrator,9852,10063,Tilia cordata,5,1,Fair,Yes,Yes,None,1 to 4,6,Moderate,Frequent,Maintain,No,Yes,Yes,Durable Species,No,No,No,Tree Pit or Planter,3,RG,Good,No
PLAYGROUND,DICKERMAN PLAYGROUND,001,761093.69,2966085.13,6/17/2009,6/17/2009,Administrator,9491,10070,Gleditsia triacanthos inermis,11,1,Good,No,No,0 - 25,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,3,RG,Good,No
PLAYGROUND,DICKERMAN PLAYGROUND,002,761062.05,2966099.45,6/17/2009,6/17/2009,Administrator,9492,10071,Gleditsia triacanthos inermis,9,1,Good,No,No,0 - 25,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,3,RG,Good,No
PLAYGROUND,DICKERMAN PLAYGROUND,003,761034.48,2966113.23,6/17/2009,6/17/2009,Administrator,9493,10072,Gleditsia triacanthos inermis,10,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Above 4,3,RG,Good,No
PLAYGROUND,DICKERMAN PLAYGROUND,004,761054.93,2966153.68,6/17/2009,6/17/2009,Administrator,9494,10073,Gleditsia triacanthos inermis,11,1,Good,No,No,0 - 25,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Above 4,3,RG,Good,No
PLAYGROUND,DICKERMAN PLAYGROUND,005,761111.84,2966123.45,6/17/2009,6/17/2009,Administrator,9495,10074,Styphnolobium japonicum,5,1,Fair,No,No,0 - 25,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Above 4,3,RG,Good,No
PLAYGROUND,DICKERMAN PLAYGROUND,006,761118.06,2966094.56,6/17/2009,6/17/2009,Administrator,9496,10075,Gleditsia triacanthos inermis,8,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Above 4,3,RG,Good,No
PLAYGROUND,DICKERMAN PLAYGROUND,007,761123.4,2966068.33,6/17/2009,6/17/2009,Administrator,9497,10076,Gleditsia triacanthos inermis,11,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Above 4,3,RG,Good,No
PLAYGROUND,DICKERMAN PLAYGROUND,008,761150.52,2966061.66,6/17/2009,6/17/2009,Administrator,9498,10077,Acer saccharum,5,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Above 4,3,RG,Good,No
PLAYGROUND,DICKERMAN PLAYGROUND,009,761168.74,2966100.33,6/17/2009,6/17/2009,Administrator,9499,10078,Phellodendron amurense,7,1,Poor,Yes,No,0 - 25,4 to 20,6,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Above 4,3,RG,Good,No
PLAYGROUND,EAST SOMERVILLE SCHOOL PLGD,001,767666.43,2966097.91,6/20/2009,6/20/2009,Administrator,10081,11342,Quercus palustris,1,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Above 4,1,RG,Good,No
PLAYGROUND,EAST SOMERVILLE SCHOOL PLGD,002,767616.01,2965988.39,6/20/2009,6/20/2009,Administrator,10082,11163,Acer platanoides,7,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Above 4,1,RG,Good,No
PLAYGROUND,EAST SOMERVILLE SCHOOL PLGD,003,767610.22,2965971,6/20/2009,6/20/2009,Administrator,10083,11164,Tilia cordata,13,1,Fair,Yes,Yes,None,4 to 20,6,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Above 4,1,RG,Good,Yes
PLAYGROUND,EAST SOMERVILLE SCHOOL PLGD,004,767598.05,2965943.77,6/20/2009,6/20/2009,Administrator,10084,11165,Tilia cordata,11,1,Fair,No,Yes,None,4 to 20,6,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Above 4,1,RG,Good,Yes
PLAYGROUND,EAST SOMERVILLE SCHOOL PLGD,005,767588.2,2965918.85,6/20/2009,6/20/2009,Administrator,10085,11167,Tilia cordata,11,1,Fair,No,Yes,None,1 to 4,6,Moderate,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Above 4,1,RG,Good,No
PLAYGROUND,EAST SOMERVILLE SCHOOL PLGD,006,767576.03,2965896.83,6/20/2009,6/20/2009,Administrator,10086,11168,Tilia cordata,8,1,Fair,Yes,Yes,0 - 25,1 to 4,6,Moderate,Frequent,Maintain,Yes,No,No,Durable Species,No,No,No,Above 4,1,RG,Good,No
PLAYGROUND,EAST SOMERVILLE SCHOOL PLGD,007,767567.33,2965878.28,6/20/2009,6/20/2009,Administrator,10087,11169,Tilia cordata,10,1,Fair,No,Yes,None,1 to 4,6,Moderate,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Above 4,1,RG,Good,No
PLAYGROUND,EAST SOMERVILLE SCHOOL PLGD,008,767576.03,2965854.53,6/20/2009,6/20/2009,Administrator,10088,11170,Tilia cordata,9,1,Fair,No,Yes,None,4 to 20,6,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Above 4,1,RG,Good,No
PLAYGROUND,EAST SOMERVILLE SCHOOL PLGD,009,767600.36,2965841.78,6/20/2009,6/20/2009,Administrator,10089,11171,Tilia cordata,9,1,Fair,No,Yes,None,4 to 20,7,Moderate,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Above 4,1,RG,Good,No
PLAYGROUND,EAST SOMERVILLE SCHOOL PLGD,010,767626.44,2965831.92,6/20/2009,6/20/2009,Administrator,10090,11172,Tilia cordata,9,1,Fair,No,Yes,None,1 to 4,6,Moderate,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Above 4,1,RG,Good,No
PLAYGROUND,EAST SOMERVILLE SCHOOL PLGD,011,767649.62,2965822.07,6/20/2009,6/20/2009,Administrator,10091,11173,Tilia cordata,9,1,Fair,No,Yes,None,1 to 4,6,Moderate,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Above 4,1,RG,Good,No
PLAYGROUND,EAST SOMERVILLE SCHOOL PLGD,012,767689.61,2965823.23,6/20/2009,6/20/2009,Administrator,10092,11174,Pinus nigra,11,1,Good,No,No,0 - 25,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Above 4,1,RG,Good,No
PLAYGROUND,EAST SOMERVILLE SCHOOL PLGD,013,767785.22,2965772.82,6/20/2009,6/20/2009,Administrator,10093,11175,Tilia cordata,20,1,Fair,No,Yes,None,4 to 20,6,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Above 4,1,RG,Good,No
PLAYGROUND,EAST SOMERVILLE SCHOOL PLGD,014,767777.69,2965808.17,6/20/2009,6/20/2009,Administrator,10094,11176,Gymnocladus dioica,8,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,Yes,Yes,Durable Species,No,No,No,Above 4,1,RG,Good,No
PLAYGROUND,EAST SOMERVILLE SCHOOL PLGD,015,767799.71,2965847.57,6/20/2009,6/20/2009,Administrator,10095,11177,Prunus serotina,5,1,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Above 4,1,RG,Good,No
PLAYGROUND,EAST SOMERVILLE SCHOOL PLGD,016,767807.82,2965866.11,6/20/2009,6/20/2009,Administrator,10096,11178,Quercus palustris,16,1,Good,No,No,0 - 25,1 to 4,5,Low,Frequent,Maintain,No,Yes,Yes,Durable Species,No,No,No,Above 4,1,RG,Good,No
PLAYGROUND,EAST SOMERVILLE SCHOOL PLGD,017,767810.72,2965874.23,6/20/2009,6/20/2009,Administrator,10097,11343,Picea pungens,1,1,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Above 4,1,RG,Good,No
PLAYGROUND,EAST SOMERVILLE SCHOOL PLGD,018,767818.25,2965871.91,6/20/2009,6/20/2009,Administrator,10098,11344,Chamaecyparis obtusa,1,1,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Above 4,1,RG,Good,No
PLAYGROUND,EAST SOMERVILLE SCHOOL PLGD,019,767824.63,2965882.92,6/20/2009,6/20/2009,Administrator,10099,11345,Thuja occidentalis,1,2,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Above 4,1,RG,Good,No
PLAYGROUND,EAST SOMERVILLE SCHOOL PLGD,020,767837.38,2965875.39,6/20/2009,6/20/2009,Administrator,10100,11179,Pyrus calleryana,12,2,Fair,Yes,No,None,4 to 20,6,Low,Frequent,Maintain,No,No,Yes,Durable Species,No,No,No,Above 4,1,RG,Good,No
PLAYGROUND,EAST SOMERVILLE SCHOOL PLGD,021,767859.98,2965865.54,6/20/2009,6/20/2009,Administrator,10101,11183,Crataegus spp.,4,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Above 4,1,RG,Good,No
PLAYGROUND,EAST SOMERVILLE SCHOOL PLGD,022,767865.77,2965862.64,6/20/2009,6/20/2009,Administrator,10102,11184,Cedrus atlantica,2,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Above 4,1,RG,Good,No
PLAYGROUND,EAST SOMERVILLE SCHOOL PLGD,023,767893.01,2965851.63,6/20/2009,6/20/2009,Administrator,10103,11185,Cedrus atlantica,2,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Above 4,1,RG,Good,No
PLAYGROUND,EAST SOMERVILLE SCHOOL PLGD,024,767900.54,2965846.41,6/20/2009,6/20/2009,Administrator,10104,11186,Crataegus spp.,4,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Above 4,1,RG,Good,No
PLAYGROUND,EAST SOMERVILLE SCHOOL PLGD,025,767915.03,2965838.88,6/20/2009,6/20/2009,Administrator,10105,11187,Pyrus calleryana,12,1,Fair,No,Yes,None,4 to 20,6,Low,Frequent,Maintain,No,Yes,Yes,Durable Species,No,No,No,Above 4,1,RG,Good,No
PLAYGROUND,EAST SOMERVILLE SCHOOL PLGD,026,767930.68,2965813.38,6/20/2009,6/20/2009,Administrator,10106,11188,Picea pungens,2,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Above 4,1,RG,Good,No
PLAYGROUND,EAST SOMERVILLE SCHOOL PLGD,027,767928.36,2965806.43,6/20/2009,6/20/2009,Administrator,10107,11346,Chamaecyparis obtusa,1,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Above 4,1,RG,Good,No
PLAYGROUND,EAST SOMERVILLE SCHOOL PLGD,028,767915.03,2965771.08,6/20/2009,6/20/2009,Administrator,10108,11347,Thuja occidentalis,1,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Above 4,1,RG,Good,No
PLAYGROUND,EAST SOMERVILLE SCHOOL PLGD,029,767920.83,2965769.34,6/20/2009,6/20/2009,Administrator,10109,11348,Picea pungens,1,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Above 4,1,RG,Good,No
PLAYGROUND,EAST SOMERVILLE SCHOOL PLGD,030,767910.97,2965752.53,6/20/2009,6/20/2009,Administrator,10110,11191,Liquidambar styraciflua,7,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Above 4,1,RG,Good,No
PLAYGROUND,EAST SOMERVILLE SCHOOL PLGD,031,767879.1,2965728.77,6/20/2009,6/20/2009,Administrator,10111,11192,Platanus x acerifolia,10,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Above 4,1,RG,Good,No
PLAYGROUND,EAST SOMERVILLE SCHOOL PLGD,032,767916.77,2965728.77,6/20/2009,6/20/2009,Administrator,10112,11193,Acer platanoides,9,1,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Above 4,1,RG,Good,No
PLAYGROUND,EAST SOMERVILLE SCHOOL PLGD,033,767930.68,2965724.14,6/20/2009,6/20/2009,Administrator,10113,11195,Acer platanoides,8,1,Poor,Yes,No,None,4 to 20,6,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Above 4,1,RG,Good,No
PLAYGROUND,EAST SOMERVILLE SCHOOL PLGD,034,767961.39,2965709.07,6/20/2009,6/20/2009,Administrator,10114,11196,Acer platanoides,7,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Above 4,1,RG,Good,No
PLAYGROUND,EAST SOMERVILLE SCHOOL PLGD,035,767971.24,2965705.59,6/20/2009,6/20/2009,Administrator,10115,11197,Acer platanoides,7,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Above 4,1,RG,Good,No
PLAYGROUND,EAST SOMERVILLE SCHOOL PLGD,036,767981.67,2965683.57,6/20/2009,6/20/2009,Administrator,10116,11198,Acer platanoides,5,3,Fair,Yes,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Above 4,1,RG,Poor,No
PLAYGROUND,EAST SOMERVILLE SCHOOL PLGD,037,768043.68,2965802.95,6/20/2009,6/20/2009,Administrator,10117,11199,Malus spp.,8,1,Poor,Yes,No,None,4 to 20,6,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Above 4,1,RG,Good,No
PLAYGROUND,EAST SOMERVILLE SCHOOL PLGD,038,768047.73,2965807.01,6/20/2009,6/20/2009,Administrator,10118,11200,Ailanthus altissima,9,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Above 4,1,RG,Good,No
PLAYGROUND,EAST SOMERVILLE SCHOOL PLGD,039,768086.56,2965887.56,6/20/2009,6/20/2009,Administrator,10119,11201,Gleditsia triacanthos inermis,25,1,Fair,No,No,0 - 25,1 to 4,7,High,Frequent,Maintain,Yes,No,No,Durable Species,No,No,Yes,Above 4,1,RG,Good,No
PLAYGROUND,EAST SOMERVILLE SCHOOL PLGD,040,768096.99,2965902.62,6/20/2009,6/20/2009,Administrator,10120,11202,Betula pendula,9,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,Yes,Above 4,1,RG,Good,No
PLAYGROUND,EAST SOMERVILLE SCHOOL PLGD,041,768050.63,2965968.11,6/20/2009,6/20/2009,Administrator,10121,11203,Betula pendula,8,2,Fair,Yes,No,None,4 to 20,6,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Above 4,1,RG,Good,No
